date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-07-01 18:00:00,0.6112621409843022,0.5135171466244725,0.650757737182915,0.5220378509223946,0.44022299102873186,0.6481774959097206,0.49437976287368934
2016-07-01 19:00:00,0.6083710982888263,0.5225285670184349,0.649084351033254,0.5220378509223946,0.43392525516092156,0.6619877718313175,0.4550482134186301
2016-07-01 20:00:00,0.6054800453056013,0.5225285670184349,0.649084351033254,0.5220378509223946,0.41823248341598923,0.6551958381627444,0.4381975363073887
2016-07-01 21:00:00,0.5996979599146495,0.5180228568214537,0.6474109705028295,0.5220378509223946,0.3993392511977973,0.6551958381627444,0.4410126529640332
2016-07-01 22:00:00,0.5939374376459523,0.5180228568214537,0.6432157272089949,0.5194795608832093,0.3930414907152259,0.6551958381627444,0.4410126529640332
2016-07-01 23:00:00,0.5896008736027384,0.5135171466244725,0.6415423410593339,0.5168481733575075,0.37734874358505477,0.6481774959097206,0.47613152362110406
2016-07-02 00:00:00,0.6025890026101254,0.5270342932489449,0.6549529804767495,0.5298589247264757,0.37425149280526526,0.6551958381627444,0.5028051204696661
2016-07-02 01:00:00,0.6011434812623875,0.5225285670184349,0.6591246566927467,0.532417214765661,0.36475324723467306,0.6345936285725744,0.47471400718651585
2016-07-02 02:00:00,0.6011434812623875,0.5315400034459261,0.6591246566927467,0.5427965698954349,0.3584554867521017,0.6345936285725744,0.4817417645604365
2016-07-02 03:00:00,0.6011434812623875,0.5270342932489449,0.6599731333064959,0.5427965698954349,0.34906050010450196,0.6275752863195507,0.4957773630957456
2016-07-02 04:00:00,0.5881553419672513,0.5270342932489449,0.649084351033254,0.5427965698954349,0.34906050010450196,0.6275752863195507,0.5084153614089987
2016-07-02 05:00:00,0.6069255769410884,0.5405514398734172,0.6641683766003305,0.5584387000766124,0.37425149280526526,0.6413855622411475,0.5252859928134842
2016-07-02 06:00:00,0.6083710982888263,0.5405514398734172,0.650757737182915,0.5427965698954349,0.43082797976637094,0.6413855622411475,0.4859544433584249
2016-07-02 07:00:00,0.6112621409843022,0.5360457136429073,0.6499092605691658,0.5427965698954349,0.44022299102873186,0.6551958381627444,0.5028051204696661
2016-07-02 08:00:00,0.6098166196365642,0.5405514398734172,0.6524311233325758,0.5558073125509108,0.4245302438985606,0.6551958381627444,0.4929822007323454
2016-07-02 09:00:00,0.6025890026101254,0.5360457136429073,0.6516062137966641,0.5480593449468385,0.3993392511977973,0.6413855622411475,0.44804041033795383
2016-07-02 10:00:00,0.7037540572825165,0.6531943230661776,0.7479082729321603,0.6753161263703142,0.43712574024894235,0.6619877718313175,0.4999900038130217
2016-07-02 11:00:00,0.744207133047921,0.6846671139593643,0.7839213864319714,0.618156558243056,0.5032004973954013,0.6896083236745112,0.46910376624718336
2016-07-02 12:00:00,0.6979719718915648,0.6531943230661776,0.750430130076334,0.5895767741794269,0.44342350073151376,0.7242472177707284,0.4971948795303339
2016-07-02 13:00:00,0.7138727170044312,0.7071956970113278,0.7671639690959975,0.6207879457687577,0.43082797976637094,0.7104369418491316,0.4845568812170808
2016-07-02 14:00:00,0.679180163507724,0.6351714822782529,0.7353461101284939,0.5817557178023304,0.4214329931187712,0.7448494543496439,0.5070177992676546
2016-07-02 15:00:00,0.7153182486399183,0.6666442411043818,0.7554502885253168,0.6129668719646768,0.4088374967683895,0.703418599596108,0.5210733140154957
2016-07-02 16:00:00,0.7023085256470294,0.6441829026722153,0.7571236634365047,0.6285359133728301,0.4214329931187712,0.7104369418491316,0.49437976287368934
2016-07-02 17:00:00,0.7037540572825165,0.6441829026722153,0.7537769023756559,0.610335484438975,0.4560189970818954,0.703418599596108,0.5898935769757616
2016-07-02 18:00:00,0.7196548023953829,0.6351714822782529,0.7546018062923311,0.6129668719646768,0.4717117442120666,0.7172289025064502,0.5983189345717385
2016-07-02 19:00:00,0.7080906316134795,0.6126428992262892,0.7479082729321603,0.5661866763941771,0.44342350073151376,0.703418599596108,0.6376305297335535
2016-07-02 20:00:00,0.7051995683425053,0.5991257365682882,0.7462348867824994,0.5765660315239511,0.474808994991856,0.7104369418491316,0.6264100478548887
2016-07-02 21:00:00,0.6907443548651259,0.6036314467652693,0.7328242529843203,0.5895767741794269,0.4560189970818954,0.731039178428047,0.5252859928134842
2016-07-02 22:00:00,0.6936353975606018,0.6306657720812717,0.7554502885253168,0.5922081617051287,0.42773072898658143,0.731039178428047,0.5196557975809077
2016-07-02 23:00:00,0.6936353975606018,0.6081371890293081,0.7521035162259949,0.6207879457687577,0.3899442399354365,0.703418599596108,0.6264100478548887
2016-07-03 00:00:00,0.7138727170044312,0.6846671139593643,0.7705107413953193,0.6025875168349026,0.42773072898658143,0.6896083236745112,0.667139159451292
2016-07-03 01:00:00,0.7008630145870407,0.671149951301363,0.7495816590818213,0.6415466560283059,0.3962420004180079,0.6896083236745112,0.6011140588544264
2016-07-03 02:00:00,0.7138727170044312,0.6351714822782529,0.7638172080351486,0.5947664604578062,0.43082797976637094,0.731039178428047,0.5674127046319436
2016-07-03 03:00:00,0.7008630145870407,0.5991257365682882,0.7521035162259949,0.5791974190496528,0.3836465040676262,0.6896083236745112,0.6095394164504031
2016-07-03 04:00:00,0.7211003340308701,0.6396771924752341,0.7646656790296612,0.638915268502604,0.3962420004180079,0.7172289025064502,0.5997164967130824
2016-07-03 05:00:00,0.7124271853689441,0.6351714822782529,0.7654905829463365,0.6129668719646768,0.4245302438985606,0.731039178428047,0.5618024636926113
2016-07-03 06:00:00,0.7615534097962746,0.671149951301363,0.7956586228420165,0.5947664604578062,0.5062977481751908,0.7516413880182169,0.5870784983998294
2016-07-03 07:00:00,0.7297734826927961,0.6306657720812717,0.7772278418333276,0.6415466560283059,0.49690273691282993,0.7448494543496439,0.5533771060966345
2016-07-03 08:00:00,0.7196548023953829,0.6171486094232705,0.7571236634365047,0.5817557178023304,0.4937022518248091,0.7448494543496439,0.608141816228347
2016-07-03 09:00:00,0.7066450999779924,0.6036314467652693,0.7428881257216504,0.5558073125509108,0.5032004973954013,0.7516413880182169,0.6278076099962328
2016-07-03 10:00:00,0.7427616014124339,0.6621385309074008,0.7772278418333276,0.6207879457687577,0.4906049764302585,0.731039178428047,0.6418432085315419
2016-07-03 11:00:00,0.7514347500743597,0.6801613716953254,0.7813995180493247,0.6155251707173542,0.5440842126115747,0.7448494543496439,0.6699343218146923
2016-07-03 12:00:00,0.7051995683425053,0.6576327886433618,0.7529284201426701,0.6207879457687577,0.4623167329497058,0.731039178428047,0.6165671738243238
2016-07-03 13:00:00,0.6892988232296388,0.6531943230661776,0.7395413534223285,0.6259776320471371,0.4465207515113032,0.7378311120966201,0.6797771958452572
2016-07-03 14:00:00,0.7095361426734683,0.6846671139593643,0.7604704357358266,0.6544843099107575,0.44022299102873186,0.7378311120966201,0.6882025153605218
2016-07-03 15:00:00,0.6979719718915648,0.6846671139593643,0.7587970495861657,0.6285359133728301,0.43392525516092156,0.7242472177707284,0.7036556303304192
2016-07-03 16:00:00,0.7008630145870407,0.6486886128691967,0.7445615006328384,0.6519260111580799,0.44022299102873186,0.7654516639398138,0.6755645170472689
2016-07-03 17:00:00,0.7297734826927961,0.6666442411043818,0.7638172080351486,0.6467363423066852,0.5156927348227905,0.7586597302712407,0.7261165864617052
2016-07-03 18:00:00,0.728327951057309,0.6531943230661776,0.7654905829463365,0.618156558243056,0.5032004973954013,0.7586597302712407,0.7191087453003165
2016-07-03 19:00:00,0.7225458656663573,0.6486886128691967,0.7613189179688123,0.6155251707173542,0.4937022518248091,0.7378311120966201,0.6516860825621069
2016-07-03 20:00:00,0.7312189937527848,0.6486886128691967,0.7604704357358266,0.6051458155875802,0.5314887408759542,0.7448494543496439,0.5112304399849307
2016-07-03 21:00:00,0.7153182486399183,0.6486886128691967,0.747083369015485,0.6025875168349026,0.5156927348227905,0.7724699792040923,0.5252859928134842
2016-07-03 22:00:00,0.6965264402560777,0.7071956970113278,0.7512550452314822,0.6623053837148385,0.45911624786168487,0.7378311120966201,0.46910376624718336
2016-07-03 23:00:00,0.6907443548651259,0.7071956970113278,0.747083369015485,0.6571156974364591,0.449721236599324,0.7378311120966201,0.45225308913594214
2016-07-04 00:00:00,0.7037540572825165,0.7162071174052903,0.7386928824278158,0.6259776320471371,0.43392525516092156,0.731039178428047,0.5140455566415751
2016-07-04 01:00:00,0.683516737838687,0.6531943230661776,0.7395413534223285,0.6285359133728301,0.41823248341598923,0.7242472177707284,0.5912911391171056
2016-07-04 02:00:00,0.6762891208122481,0.6441829026722153,0.7361945811230066,0.6233462445214353,0.4245302438985606,0.7242472177707284,0.6376305297335535
2016-07-04 03:00:00,0.6878532915941517,0.6891728241563455,0.7227839473248276,0.607777203113282,0.41823248341598923,0.731039178428047,0.6390480461681417
2016-07-04 04:00:00,0.686407780534163,0.6441829026722153,0.7244573334744886,0.618156558243056,0.4088374967683895,0.7172289025064502,0.573022945571276
2016-07-04 05:00:00,0.7023085256470294,0.6936785343533267,0.731999337829172,0.6492946236323782,0.44342350073151376,0.7378311120966201,0.5575897848946229
2016-07-04 06:00:00,0.7398921424147109,0.6846671139593643,0.7654905829463365,0.638915268502604,0.5156927348227905,0.7586597302712407,0.5421366699247255
2016-07-04 07:00:00,0.744207133047921,0.7297242479962338,0.7613189179688123,0.6519260111580799,0.5251909803933827,0.7724699792040923,0.5308962337528165
2016-07-04 08:00:00,0.7182092913353942,0.7207128276022714,0.7596455318191514,0.6467363423066852,0.4999999876926194,0.779261966850156,0.5140455566415751
2016-07-04 09:00:00,0.7398921424147109,0.7432414106542351,0.7696858262401711,0.6571156974364591,0.4811067308596663,0.7654516639398138,0.5884760605411734
2016-07-04 10:00:00,0.7470981757433968,0.7387357004572538,0.773032598539493,0.6571156974364591,0.5093949989549803,0.7516413880182169,0.584263381743185
2016-07-04 11:00:00,0.7557713244053228,0.6936785343533267,0.789790004636994,0.6701264400919349,0.5565764992684863,0.7586597302712407,0.6713518382492805
2016-07-04 12:00:00,0.7138727170044312,0.7162071174052903,0.7529284201426701,0.6259776320471371,0.4906049764302585,0.7516413880182169,0.6699343218146923
2016-07-04 13:00:00,0.7066450999779924,0.6846671139593643,0.750430130076334,0.6544843099107575,0.4654139837294952,0.7516413880182169,0.6657216430167038
2016-07-04 14:00:00,0.7167637596999071,0.7252185377992527,0.7587970495861657,0.6805057952217091,0.4465207515113032,0.7448494543496439,0.6994429515324307
2016-07-04 15:00:00,0.7211003340308701,0.7297242479962338,0.7512550452314822,0.6544843099107575,0.449721236599324,0.7654516639398138,0.7148761122090839
2016-07-04 16:00:00,0.7051995683425053,0.6576327886433618,0.7445615006328384,0.6207879457687577,0.4780094800798768,0.7724699792040923,0.7429672254922342
2016-07-04 17:00:00,0.7341100364482608,0.6621385309074008,0.7646656790296612,0.6129668719646768,0.521990495305362,0.7724699792040923,0.6601114020773715
2016-07-04 18:00:00,0.7355555680837478,0.6531943230661776,0.7646656790296612,0.6129668719646768,0.5660747448390783,0.8068825186933496,0.6601114020773715
2016-07-04 19:00:00,0.6921898659251147,0.5811028797468345,0.7537769023756559,0.5973978479835079,0.37734874358505477,0.5793524978974418,0.7148761122090839
2016-07-04 20:00:00,0.7080906316134795,0.594620026371307,0.7596455318191514,0.5973978479835079,0.42773072898658143,0.6413855622411475,0.584263381743185
2016-07-04 21:00:00,0.7138727170044312,0.6441829026722153,0.7537769023756559,0.6025875168349026,0.4843072405624482,0.7654516639398138,0.6910176320171663
2016-07-04 22:00:00,0.6979719718915648,0.6486886128691967,0.747083369015485,0.5740077414847659,0.45911624786168487,0.7448494543496439,0.633417850935565
2016-07-04 23:00:00,0.7644444524917504,0.7567585733122363,0.8115675579450048,0.6882537802527658,0.449721236599324,0.7586597302712407,0.5898935769757616
2016-07-05 00:00:00,0.7485437073788839,0.6981842445503079,0.7981569353852986,0.6492946236323782,0.4528184873791135,0.7586597302712407,0.5997164967130824
2016-07-05 01:00:00,0.7601078781607874,0.7432414106542351,0.8023521674406603,0.6649367712405402,0.4465207515113032,0.7654516639398138,0.5997164967130824
2016-07-05 02:00:00,0.7557713244053228,0.7432414106542351,0.7990053951413384,0.6805057952217091,0.43082797976637094,0.7448494543496439,0.6011140588544264
2016-07-05 03:00:00,0.7211003340308701,0.6846671139593643,0.7813995180493247,0.6441049547809834,0.4151352326361998,0.731039178428047,0.6587138399360275
2016-07-05 04:00:00,0.7341100364482608,0.6981842445503079,0.7722076946228178,0.6259776320471371,0.43712574024894235,0.7378311120966201,0.6896000775018657
2016-07-05 05:00:00,0.723991376726346,0.6351714822782529,0.7521035162259949,0.5713763539590642,0.4654139837294952,0.7724699792040923,0.7078683091284076
2016-07-05 06:00:00,0.7774541754846394,0.6846671139593643,0.8006787812909993,0.6337255996512093,0.5440842126115747,0.7516413880182169,0.7359594604922701
2016-07-05 07:00:00,0.7370010997192349,0.671149951301363,0.7763793708388149,0.636356987176911,0.4999999876926194,0.7654516639398138,0.7148761122090839
2016-07-05 08:00:00,0.728327951057309,0.7207128276022714,0.7671639690959975,0.6623053837148385,0.4906049764302585,0.7862802821144343,0.6868049532191778
2016-07-05 09:00:00,0.7268824194218219,0.7252185377992527,0.7688373552456584,0.6311673008985319,0.474808994991856,0.7724699792040923,0.6896000775018657
2016-07-05 10:00:00,0.7658899841272375,0.7207128276022714,0.7931367769363158,0.6856954815000884,0.5188932445255725,0.8000905850247765,0.7387545847749583
2016-07-05 11:00:00,0.778899686544628,0.7522528310481974,0.7973320089916774,0.6882537802527658,0.5974602390994207,0.8206927676262011,0.7022381138958309
2016-07-05 12:00:00,0.732664525388272,0.6846671139593643,0.7722076946228178,0.6337255996512093,0.4937022518248091,0.7654516639398138,0.5941062557737501
2016-07-05 13:00:00,0.7037540572825165,0.626160029817233,0.748756755165146,0.6025875168349026,0.4654139837294952,0.7448494543496439,0.6235949311982443
2016-07-05 14:00:00,0.7095361426734683,0.6801613716953254,0.7638172080351486,0.6155251707173542,0.4654139837294952,0.779261966850156,0.655898723279383
2016-07-05 15:00:00,0.723991376726346,0.671149951301363,0.7621438218854876,0.610335484438975,0.4654139837294952,0.7516413880182169,0.6924151941585102
2016-07-05 16:00:00,0.7066450999779924,0.6576327886433618,0.7537769023756559,0.6337255996512093,0.449721236599324,0.8206927676262011,0.7205063074416604
2016-07-05 17:00:00,0.7470981757433968,0.6846671139593643,0.7780527457500028,0.6441049547809834,0.5754697561014392,0.7862802821144343,0.7429672254922342
2016-07-05 18:00:00,0.7370010997192349,0.6531943230661776,0.7671639690959975,0.6051458155875802,0.5345859916557436,0.7724699792040923,0.7106634334110955
2016-07-05 19:00:00,0.723991376726346,0.6351714822782529,0.757948578591653,0.6051458155875802,0.5156927348227905,0.7516413880182169,0.700840551754487
2016-07-05 20:00:00,0.7312189937527848,0.6306657720812717,0.7629922928800003,0.5947664604578062,0.5251909803933827,0.7378311120966201,0.7092658712697515
2016-07-05 21:00:00,0.7196548023953829,0.6351714822782529,0.7537769023756559,0.5922081617051287,0.5156927348227905,0.7654516639398138,0.7148761122090839
2016-07-05 22:00:00,0.7051995683425053,0.6126428992262892,0.7479082729321603,0.5740077414847659,0.4906049764302585,0.7586597302712407,0.6994429515324307
2016-07-05 23:00:00,0.7456526441079097,0.7071956970113278,0.7755544556836667,0.6311673008985319,0.45911624786168487,0.7516413880182169,0.6896000775018657
2016-07-06 00:00:00,0.7138727170044312,0.6621385309074008,0.7437130296383256,0.6415466560283059,0.43392525516092156,0.7242472177707284,0.6587138399360275
2016-07-06 01:00:00,0.7211003340308701,0.6846671139593643,0.7680124513289831,0.6025875168349026,0.4151352326361998,0.7448494543496439,0.6882025153605218
2016-07-06 02:00:00,0.723991376726346,0.6801613716953254,0.7755544556836667,0.6441049547809834,0.4151352326361998,0.731039178428047,0.7106634334110955
2016-07-06 03:00:00,0.7008630145870407,0.6666442411043818,0.731999337829172,0.6051458155875802,0.449721236599324,0.7930722157830075,0.7050531924717631
2016-07-06 04:00:00,0.6921898659251147,0.6216543196202517,0.7386928824278158,0.599956129309201,0.43392525516092156,0.7724699792040923,0.6910176320171663
2016-07-06 05:00:00,0.7355555680837478,0.6936785343533267,0.7763793708388149,0.6415466560283059,0.45911624786168487,0.8412950042051163,0.6825922744211894
2016-07-06 06:00:00,0.7456526441079097,0.6216543196202517,0.784769846188011,0.5870184754267493,0.521990495305362,0.731039178428047,0.6868049532191778
2016-07-06 07:00:00,0.7601078781607874,0.7342299902602727,0.8065238436566574,0.6987062241555642,0.4874044913422377,0.7378311120966201,0.6727494003906245
2016-07-06 08:00:00,0.7644444524917504,0.7477471208512163,0.8115675579450048,0.6805057952217091,0.5062977481751908,0.7586597302712407,0.6910176320171663
2016-07-06 09:00:00,0.7297734826927961,0.6396771924752341,0.7604704357358266,0.5895767741794269,0.4685112345092846,0.7586597302712407,0.7401721012095462
2016-07-06 10:00:00,0.744207133047921,0.6486886128691967,0.7805746141326495,0.6129668719646768,0.4906049764302585,0.731039178428047,0.6853874367845897
2016-07-06 11:00:00,0.7731176011536763,0.6531943230661776,0.7956586228420165,0.636356987176911,0.5345859916557436,0.7448494543496439,0.6853874367845897
2016-07-06 12:00:00,0.7182092913353942,0.6396771924752341,0.756275192441992,0.5843871053280321,0.42773072898658143,0.6828163900059381,0.6938127562998541
2016-07-06 13:00:00,0.7124271853689441,0.6756556614983442,0.7680124513289831,0.6051458155875802,0.43712574024894235,0.6966266659275349,0.7120809879263962
2016-07-06 14:00:00,0.6936353975606018,0.6576327886433618,0.7554502885253168,0.5947664604578062,0.3962420004180079,0.6828163900059381,0.7191087453003165
2016-07-06 15:00:00,0.7153182486399183,0.6036314467652693,0.756275192441992,0.607777203113282,0.40253973628581813,0.6690061140843413,0.6601114020773715
2016-07-06 16:00:00,0.7023085256470294,0.594620026371307,0.757948578591653,0.5740077414847659,0.40253973628581813,0.6619877718313175,0.6348353673701533
2016-07-06 17:00:00,0.7268824194218219,0.6396771924752341,0.7713592123898321,0.6259776320471371,0.4623167329497058,0.6828163900059381,0.6938127562998541
2016-07-06 18:00:00,0.7211003340308701,0.6081371890293081,0.7638172080351486,0.5870184754267493,0.4654139837294952,0.6828163900059381,0.5674127046319436
2016-07-06 19:00:00,0.6878532915941517,0.5585742966948709,0.7328242529843203,0.5480593449468385,0.44342350073151376,0.6757980477529144,0.6741470006126806
2016-07-06 20:00:00,0.6979719718915648,0.5991257365682882,0.7386928824278158,0.5402382798562497,0.474808994991856,0.703418599596108,0.6853874367845897
2016-07-06 21:00:00,0.673398057541274,0.5135171466244725,0.7194371750255057,0.4882683936506246,0.4874044913422377,0.7242472177707284,0.6797771958452572
2016-07-06 22:00:00,0.7167637596999071,0.5450571500703985,0.7587970495861657,0.5272275372007739,0.45911624786168487,0.6828163900059381,0.6713518382492805
2016-07-06 23:00:00,0.778899686544628,0.6351714822782529,0.8324966514969758,0.607777203113282,0.45911624786168487,0.6896083236745112,0.6502884823400508
2016-07-07 00:00:00,0.7615534097962746,0.6666442411043818,0.8082208081226288,0.6025875168349026,0.4088374967683895,0.6757980477529144,0.6516860825621069
2016-07-07 01:00:00,0.7962459632929817,0.7387357004572538,0.8551226870379722,0.6856954815000884,0.38684698915564697,0.6619877718313175,0.655898723279383
2016-07-07 02:00:00,0.7615534097962746,0.7387357004572538,0.848405586599964,0.7038959104339434,0.3836465040676262,0.6551958381627444,0.6348353673701533
2016-07-07 03:00:00,0.7976914949284688,0.7477471208512163,0.853425722572001,0.7168335468894105,0.4151352326361998,0.6896083236745112,0.6432607249661301
2016-07-07 04:00:00,0.7615534097962746,0.6621385309074008,0.8082208081226288,0.636356987176911,0.3993392511977973,0.7242472177707284,0.6278076099962328
2016-07-07 05:00:00,0.786127303571067,0.6981842445503079,0.8425605242343059,0.6519260111580799,0.4560189970818954,0.7104369418491316,0.6151696116829798
2016-07-07 06:00:00,0.8164617196145567,0.7071956970113278,0.8559475909546476,0.6492946236323782,0.4654139837294952,0.6828163900059381,0.608141816228347
2016-07-07 07:00:00,0.7976914949284688,0.7207128276022714,0.8459072965336278,0.6674950525662333,0.4717117442120666,0.7172289025064502,0.5884760605411734
2016-07-07 08:00:00,0.7601078781607874,0.6621385309074008,0.810719098188965,0.6571156974364591,0.44022299102873186,0.7172289025064502,0.6390480461681417
2016-07-07 09:00:00,0.7557713244053228,0.6936785343533267,0.7956586228420165,0.6415466560283059,0.43392525516092156,0.6896083236745112,0.6601114020773715
2016-07-07 10:00:00,0.7760086438491522,0.7297242479962338,0.8224563345990101,0.6415466560283059,0.4780094800798768,0.7104369418491316,0.6755645170472689
2016-07-07 11:00:00,0.7557713244053228,0.6531943230661776,0.7855947725816324,0.6207879457687577,0.5345859916557436,0.703418599596108,0.6924151941585102
2016-07-07 12:00:00,0.6979719718915648,0.563080022925381,0.7512550452314822,0.5506176349860237,0.43712574024894235,0.6551958381627444,0.7331443057549134
2016-07-07 13:00:00,0.7167637596999071,0.626160029817233,0.7654905829463365,0.5895767741794269,0.41193474754817894,0.6619877718313175,0.7879289701798701
2016-07-07 14:00:00,0.6921898659251147,0.5765971695498533,0.7462348867824994,0.5480593449468385,0.3962420004180079,0.6619877718313175,0.8258430412810536
2016-07-07 15:00:00,0.686407780534163,0.567585733122362,0.747083369015485,0.5506176349860237,0.3899442399354365,0.7930722157830075,0.8497214757662154
2016-07-07 16:00:00,0.6892988232296388,0.5495628602673798,0.7453864157879866,0.5584387000766124,0.43082797976637094,0.6619877718313175,0.8160001672504884
2016-07-07 17:00:00,0.7153182486399183,0.6036314467652693,0.7638172080351486,0.5870184754267493,0.4560189970818954,0.6551958381627444,0.76263301926012
2016-07-07 18:00:00,0.728327951057309,0.6081371890293081,0.7705107413953193,0.5791974190496528,0.4811067308596663,0.6896083236745112,0.7570228164014999
2016-07-07 19:00:00,0.7080906316134795,0.594620026371307,0.7529284201426701,0.5765660315239511,0.45911624786168487,0.6828163900059381,0.7457823040681665
2016-07-07 20:00:00,0.7297734826927961,0.5991257365682882,0.7663390651793222,0.5740077414847659,0.5093949989549803,0.6896083236745112,0.7387545847749583
2016-07-07 21:00:00,0.7153182486399183,0.5405514398734172,0.7587970495861657,0.5272275372007739,0.4937022518248091,0.6966266659275349,0.7528100995227992
2016-07-07 22:00:00,0.7167637596999071,0.5811028797468345,0.7646656790296612,0.5506176349860237,0.449721236599324,0.6896083236745112,0.7331443057549134
2016-07-07 23:00:00,0.7456526441079097,0.6801613716953254,0.8006787812909993,0.6674950525662333,0.44022299102873186,0.6619877718313175,0.7120809879263962
2016-07-08 00:00:00,0.7456526441079097,0.6396771924752341,0.8006787812909993,0.6519260111580799,0.42773072898658143,0.6551958381627444,0.7022381138958309
2016-07-08 01:00:00,0.7138727170044312,0.6396771924752341,0.7797261318996638,0.6259776320471371,0.38054922867307556,0.6137650103979538,0.6952303108151546
2016-07-08 02:00:00,0.7312189937527848,0.671149951301363,0.7964835492356377,0.6233462445214353,0.3679537323226939,0.6275752863195507,0.667139159451292
2016-07-08 03:00:00,0.7109816743089554,0.626160029817233,0.7738810807724787,0.6337255996512093,0.37425149280526526,0.6481774959097206,0.655898723279383
2016-07-08 04:00:00,0.725436908361833,0.594620026371307,0.7855947725816324,0.6233462445214353,0.3616559964548836,0.6413855622411475,0.662926518734016
2016-07-08 05:00:00,0.7629989414317616,0.671149951301363,0.8132409440946657,0.6311673008985319,0.4214329931187712,0.6757980477529144,0.6657216430167038
2016-07-08 06:00:00,0.7832362608755912,0.6846671139593643,0.8207829709262952,0.6519260111580799,0.4811067308596663,0.6828163900059381,0.6685367596733484
2016-07-08 07:00:00,0.7138727170044312,0.594620026371307,0.7613189179688123,0.5817557178023304,0.4623167329497058,0.6828163900059381,0.6587138399360275
2016-07-08 08:00:00,0.7051995683425053,0.626160029817233,0.7495816590818213,0.599956129309201,0.4623167329497058,0.7172289025064502,0.6783596413299567
2016-07-08 09:00:00,0.6979719718915648,0.5901143161743256,0.7537769023756559,0.6233462445214353,0.43392525516092156,0.6828163900059381,0.6910176320171663
2016-07-08 10:00:00,0.7427616014124339,0.6396771924752341,0.7797261318996638,0.5922081617051287,0.4717117442120666,0.703418599596108,0.6938127562998541
2016-07-08 11:00:00,0.744207133047921,0.6036314467652693,0.7805746141326495,0.5895767741794269,0.5282882311731723,0.7242472177707284,0.6938127562998541
2016-07-08 12:00:00,0.7153182486399183,0.594620026371307,0.7646656790296612,0.5661866763941771,0.449721236599324,0.6896083236745112,0.7022381138958309
2016-07-08 13:00:00,0.7095361426734683,0.5495628602673798,0.7529284201426701,0.56099699882929,0.43712574024894235,0.6757980477529144,0.6980254350978425
2016-07-08 14:00:00,0.7687810268227133,0.6576327886433618,0.750430130076334,0.5454279574211367,0.7107164965593856,0.813900833957628,0.7345418678962573
2016-07-08 15:00:00,0.7095361426734683,0.6036314467652693,0.7462348867824994,0.56099699882929,0.43392525516092156,0.6828163900059381,0.7752710175733729
2016-07-08 16:00:00,0.6936353975606018,0.5585742966948709,0.747083369015485,0.5272275372007739,0.4245302438985606,0.6757980477529144,0.7682632525734089
